candidate_uid,candidate_name,party_name,party_abbrev,constituency_no,public_constituency_id,constituency_name,district,symbol,gender,source_url,source_document,source_date,serial_no,match_method,match_ambiguous,matched_candidate_2021_id,affidavit_match_method,age,age_source,gender_source,education,education_source,declared_assets,declared_assets_source,assets_movable,assets_immovable,liabilities,liabilities_source,criminal_cases_declared,criminal_cases_flag,criminal_cases_source,affidavit_url,affidavit_reference_url,candidate_reference_url,affidavit_reference_source,affidavit_parse_status,votes_2021,vote_share_2021,winner_2021,winner_party_2021,runner_up_2021,runner_up_party_2021,margin_2021,turnout_2021,total_votes_2021,total_candidates_2021,current_mla,current_mla_party,voters_total_2026,voters_male_2026,voters_female_2026,voters_third_gender_2026,is_swing_seat
tn2026-003-0040,DR.A.V.NARENDRAN,Independent,IND,3,3,Tiruttani,Tiruvallur,Bangles,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Tiruttani,2026-04-19,12,none,False,,affidavit_exact,43,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16341/2/c533667bce/,https://voterlist.co.in/affidavit-download/16341/2/c533667bce/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Chandran,DMK,G.Hari,ADMK,29253,78.76,232624,14,S.Chandran,DMK,260084,128642,131417,25,False
tn2026-003-0041,JAMBU.B,Independent,IND,3,3,Tiruttani,Tiruvallur,Bucket,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Tiruttani,2026-04-19,13,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16491/1/33b701ffd6/,https://voterlist.co.in/affidavit-download/16491/1/33b701ffd6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Chandran,DMK,G.Hari,ADMK,29253,78.76,232624,14,S.Chandran,DMK,260084,128642,131417,25,False
tn2026-004-0042,V.G. RAAJENDRAN,Dravida Munnetra Kazhagam,DMK,4,4,Thiruvallur,Tiruvallur,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,1,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11892/0/404984de38/,https://voterlist.co.in/affidavit-download/11892/0/404984de38/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0043,K. SENTHILKUMAR,Naam Tamilar Katchi,NTK,4,4,Thiruvallur,Tiruvallur,Farmer Carrying Plough,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,2,none,False,,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/19/0/9c3450a4d2/,https://voterlist.co.in/affidavit-download/19/0/9c3450a4d2/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0044,BE VEE RAMANAH,All India Anna Dravida Munnetra Kazhagam,AIADMK,4,4,Thiruvallur,Tiruvallur,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,3,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12136/0/998d4c1a74/,https://voterlist.co.in/affidavit-download/12136/0/998d4c1a74/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0045,B. RAJESH KUMAR,Bahujan Samaj Party,BSP,4,4,Thiruvallur,Tiruvallur,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,4,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/5397/0/f341ac7ffb/,https://voterlist.co.in/affidavit-download/5397/0/f341ac7ffb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0046,DR. T. ARUNKUMAR,Tamilaga Vettri Kazhagam,TVK,4,4,Thiruvallur,Tiruvallur,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,5,none,False,,affidavit_exact,49,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7761/0/9dc81ef5c7/,https://voterlist.co.in/affidavit-download/7761/0/9dc81ef5c7/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0047,E. MANI,Republican Party of India (Athawale),RPOIA,4,4,Thiruvallur,Tiruvallur,Ganna kisan,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,6,none,False,,affidavit_exact,68,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11328/0/07ba95cacc/,https://voterlist.co.in/affidavit-download/11328/0/07ba95cacc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0048,E. RAJARATHINAM,Tamizhaga Vaazhvurimai Katchi,TVVK,4,4,Thiruvallur,Tiruvallur,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,7,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11723/0/b4e729ffe2/,https://voterlist.co.in/affidavit-download/11723/0/b4e729ffe2/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0049,N. VENKATESAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,4,4,Thiruvallur,Tiruvallur,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,8,none,False,,affidavit_exact,50,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8119/0/6c257abf3d/,https://voterlist.co.in/affidavit-download/8119/0/6c257abf3d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0050,E.KOTHANDAN,Independent,IND,4,4,Thiruvallur,Tiruvallur,Rubber stamp,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,9,none,False,,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7251/0/dd6467ca7e/,https://voterlist.co.in/affidavit-download/7251/0/dd6467ca7e/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0051,N. NAGENDRABABU,Independent,IND,4,4,Thiruvallur,Tiruvallur,Cot,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,10,none,False,,affidavit_exact,30,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12465/0/8bbb6179e2/,https://voterlist.co.in/affidavit-download/12465/0/8bbb6179e2/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0052,N. BALAKRISHNAN,Independent,IND,4,4,Thiruvallur,Tiruvallur,Diamond,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,11,none,False,,affidavit_exact,49,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8261/0/9c4ad12732/,https://voterlist.co.in/affidavit-download/8261/0/9c4ad12732/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0053,R. RAMANAN,Independent,IND,4,4,Thiruvallur,Tiruvallur,Can,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,12,none,False,,affidavit_exact,49,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8185/0/2e6183a0d6/,https://voterlist.co.in/affidavit-download/8185/0/2e6183a0d6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0054,G. RAJENDIRAN,Independent,IND,4,4,Thiruvallur,Tiruvallur,Water tank,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,13,none,False,,affidavit_exact,59,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8282/0/cc33629ebb/,https://voterlist.co.in/affidavit-download/8282/0/cc33629ebb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-004-0055,S. RAJENDRAN,Independent,IND,4,4,Thiruvallur,Tiruvallur,Plate stand,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thiruvallur,2026-04-19,14,none,False,,affidavit_exact,62,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11901/0/05a6ef97ad/,https://voterlist.co.in/affidavit-download/11901/0/05a6ef97ad/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,"Raajendran, V.G.",DMK,"Ramanah, Be Vee",ADMK,22701,77.2,214243,11,"Raajendran, V.G.",DMK,248651,121188,127426,37,False
tn2026-005-0056,KRISHNASWAMY.A,Dravida Munnetra Kazhagam,DMK,5,5,Poonamallee,Tiruvallur,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,1,exact_normalized,False,52,affidavit_exact,60,2026 affidavit mirror,2026 affidavit mirror,Graduate Professional,2021 public match,124417837.0,2021 public match,12617837.0,118700000.0,6900000.0,2021 public match,8,Y,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=599,https://voterlist.co.in/affidavit-download/13302/0/174209def0/,https://voterlist.co.in/affidavit-download/13302/0/174209def0/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,149578,56.72,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0057,MEKALA.J,Naam Tamilar Katchi,NTK,5,5,Poonamallee,Tiruvallur,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,2,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/229/0/29d76a4415/,https://voterlist.co.in/affidavit-download/229/0/29d76a4415/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0058,RAJASEKARAN.K,Bahujan Samaj Party,BSP,5,5,Poonamallee,Tiruvallur,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,3,none,False,,affidavit_exact,33,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12899/0/d1943246bb/,https://voterlist.co.in/affidavit-download/12899/0/d1943246bb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0059,ELUMALAI.T.A,Amma Makkal Munnettra Kazagam,AMMK,5,5,Poonamallee,Tiruvallur,Pressure cooker,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,4,exact_normalized,False,56,affidavit_exact,62,2026 affidavit mirror,2026 affidavit mirror,Graduate Professional,2021 public match,20496462.0,2021 public match,2882077.0,22470049.0,4855664.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3515,https://voterlist.co.in/affidavit-download/13058/2/f9f822f557/,https://voterlist.co.in/affidavit-download/13058/2/f9f822f557/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,8805,3.34,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0060,PRAKASAM.R,Tamilaga Vettri Kazhagam,TVK,5,5,Poonamallee,Tiruvallur,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,5,none,False,,affidavit_exact,44,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/13143/0/81433b03c4/,https://voterlist.co.in/affidavit-download/13143/0/81433b03c4/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0061,SIVAKUMAR.S,Independent,IND,5,5,Poonamallee,Tiruvallur,Belt,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,6,exact_normalized,False,60,affidavit_exact,56,2026 affidavit mirror,2026 affidavit mirror,Graduate,2021 public match,406800.0,2021 public match,406800.0,,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3518,https://voterlist.co.in/affidavit-download/13261/0/3178980d23/,https://voterlist.co.in/affidavit-download/13261/0/3178980d23/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,403,0.15,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0062,DHASARATHAN.R,Independent,IND,5,5,Poonamallee,Tiruvallur,Box,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,7,exact_normalized,False,66,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,5th Pass,2021 public match,1511894.0,2021 public match,511894.0,1000000.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3519,https://voterlist.co.in/affidavit-download/12935/0/08183de052/,https://voterlist.co.in/affidavit-download/12935/0/08183de052/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,173,0.07,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0063,PURUSHOTHAMAN.B,Independent,IND,5,5,Poonamallee,Tiruvallur,Saw,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,8,exact_normalized,False,65,affidavit_exact,56,2026 affidavit mirror,2026 affidavit mirror,10th Pass,2021 public match,242000.0,2021 public match,242000.0,,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3520,https://voterlist.co.in/affidavit-download/13217/0/8dced3e735/,https://voterlist.co.in/affidavit-download/13217/0/8dced3e735/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,175,0.07,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0064,RAVIKUMAR.M,Independent,IND,5,5,Poonamallee,Tiruvallur,Diamond,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,9,exact_normalized,False,59,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,10th Pass,2021 public match,212927.0,2021 public match,284889.0,,71962.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3521,https://voterlist.co.in/affidavit-download/12921/1/34cf6fc9ad/,https://voterlist.co.in/affidavit-download/12921/1/34cf6fc9ad/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,448,0.17,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0065,VELU.S,Independent,IND,5,5,Poonamallee,Tiruvallur,Batsman,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,10,exact_normalized,False,61,affidavit_exact,49,2026 affidavit mirror,2026 affidavit mirror,Graduate,2021 public match,4338000.0,2021 public match,2838000.0,1500000.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3524,https://voterlist.co.in/affidavit-download/13279/0/55b525f312/,https://voterlist.co.in/affidavit-download/13279/0/55b525f312/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,359,0.14,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-005-0066,DR.JAYANTHI.R,Independent,IND,5,5,Poonamallee,Tiruvallur,Swing,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Poonamallee,2026-04-19,11,none,False,,affidavit_exact,50,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/13105/1/7eecb03d36/,https://voterlist.co.in/affidavit-download/13105/1/7eecb03d36/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Krishnaswamy A,DMK,Rajamannar S X,PMK,94110,72.99,263736,14,Krishnaswamy A,DMK,363688,176849,186769,70,False
tn2026-006-0067,S. CHARLES,Bahujan Samaj Party,BSP,6,6,Avadi,Tiruvallur,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,1,none,False,,affidavit_exact,40,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7979/0/984c06d5d0/,https://voterlist.co.in/affidavit-download/7979/0/984c06d5d0/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
tn2026-006-0068,S.M.NASAR,Dravida Munnetra Kazhagam,DMK,6,6,Avadi,Tiruvallur,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,2,none,False,,affidavit_exact,66,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7607/0/d14330ed2e/,https://voterlist.co.in/affidavit-download/7607/0/d14330ed2e/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
tn2026-006-0069,PUNITHA SHANMUGAM,Naam Tamilar Katchi,NTK,6,6,Avadi,Tiruvallur,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,3,none,False,,affidavit_exact,32,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16647/1/b6fcd746e3/,https://voterlist.co.in/affidavit-download/16647/1/b6fcd746e3/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
tn2026-006-0070,RAJASIMHA MAHENDRA,Bharatiya Janata Party,BJP,6,6,Avadi,Tiruvallur,Lotus,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,4,none,False,,affidavit_exact,49,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/10638/0/5b31f9114f/,https://voterlist.co.in/affidavit-download/10638/0/5b31f9114f/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
tn2026-006-0071,R.Edmund Jayendren,Tamizhaga Vaazhvurimai Katchi,TVVK,6,6,Avadi,Tiruvallur,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,5,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7615/0/0015aeb79c/,https://voterlist.co.in/affidavit-download/7615/0/0015aeb79c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
tn2026-006-0072,C.S. Karnan,Anti Corruption Dynamic Party,ACDP,6,6,Avadi,Tiruvallur,Truck,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Avadi,2026-04-19,6,none,False,,affidavit_exact,70,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7841/0/196eadefed/,https://voterlist.co.in/affidavit-download/7841/0/196eadefed/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Nasar S M,DMK,Pandiarajan K,ADMK,55275,67.37,300927,20,Nasar S M,DMK,428772,209662,219035,75,False
